month,product_group_name,product_group_id,market_revenue,revenue_amazon,is_evaluation_period,market_revenue_actual,revenue_amazon_actual
2020-07-01,Integrated Stovetops,8,1444432131.0,130312533.285613,False,1444432131.0,130312533.285613
2020-08-01,Integrated Stovetops,8,1659859802.0,170591078.29157633,False,1659859802.0,170591078.29157633
2020-09-01,Integrated Stovetops,8,1613599186.0,161009838.55646437,False,1613599186.0,161009838.55646437
2020-10-01,Integrated Stovetops,8,1964054928.0,157252657.61066926,False,1964054928.0,157252657.61066926
2020-11-01,Integrated Stovetops,8,1434230455.0,185163110.8793588,False,1434230455.0,185163110.8793588
2020-12-01,Integrated Stovetops,8,1773130665.0,163701754.1405535,False,1773130665.0,163701754.1405535
2021-01-01,Integrated Stovetops,8,1854116063.0,201862673.30144128,False,1854116063.0,201862673.30144128
2021-02-01,Integrated Stovetops,8,1093266829.0,90109276.16316706,False,1093266829.0,90109276.16316706
2021-03-01,Integrated Stovetops,8,1855563439.0,230818256.82423,False,1855563439.0,230818256.82423
2021-04-01,Integrated Stovetops,8,1017111330.0,117549111.25475954,False,1017111330.0,117549111.25475954
2021-05-01,Integrated Stovetops,8,1640884624.0,178484252.48511654,False,1640884624.0,178484252.48511654
2021-06-01,Integrated Stovetops,8,1200513340.0,115617453.68003884,False,1200513340.0,115617453.68003884
2021-07-01,Integrated Stovetops,8,1745532933.0,181769662.69557127,False,1745532933.0,181769662.69557127
2021-08-01,Integrated Stovetops,8,1047006915.0,116213452.6203654,False,1047006915.0,116213452.6203654
2021-09-01,Integrated Stovetops,8,1371116529.0,157300381.24957848,False,1371116529.0,157300381.24957848
2021-10-01,Integrated Stovetops,8,1352205476.0,126396324.49782062,False,1352205476.0,126396324.49782062
2021-11-01,Integrated Stovetops,8,1188412873.0,110228621.86991352,False,1188412873.0,110228621.86991352
2021-12-01,Integrated Stovetops,8,1743036512.0,206946153.37314537,False,1743036512.0,206946153.37314537
2022-01-01,Integrated Stovetops,8,1973096006.0,193596905.91417563,False,1973096006.0,193596905.91417563
2022-02-01,Integrated Stovetops,8,1659921174.0,214546666.86726037,False,1659921174.0,214546666.86726037
2022-03-01,Integrated Stovetops,8,1038956911.0,123863191.8398166,False,1038956911.0,123863191.8398166
2022-04-01,Integrated Stovetops,8,1259152130.0,127659593.13054448,False,1259152130.0,127659593.13054448
2022-05-01,Integrated Stovetops,8,1463429316.0,132505776.39184102,False,1463429316.0,132505776.39184102
2022-06-01,Integrated Stovetops,8,1066690606.0,87540820.90410206,False,1066690606.0,87540820.90410206
2022-07-01,Integrated Stovetops,8,1022791548.0,119252325.6576668,False,1022791548.0,119252325.6576668
2022-08-01,Integrated Stovetops,8,1109568995.0,124164831.11445308,False,1109568995.0,124164831.11445308
2022-09-01,Integrated Stovetops,8,1836737525.0,158644102.3300864,False,1836737525.0,158644102.3300864
2022-10-01,Integrated Stovetops,8,1024841389.0,95067754.70287438,False,1024841389.0,95067754.70287438
2022-11-01,Integrated Stovetops,8,1318917866.0,151269996.50207117,False,1318917866.0,151269996.50207117
2022-12-01,Integrated Stovetops,8,1946637863.0,247772272.57366464,False,1946637863.0,247772272.57366464
2023-01-01,Integrated Stovetops,8,1679559336.0,160919311.27224708,False,1679559336.0,160919311.27224708
2023-02-01,Integrated Stovetops,8,1865113932.0,240227579.5165409,False,1865113932.0,240227579.5165409
2023-03-01,Integrated Stovetops,8,1415698448.0,176484746.05952087,False,1415698448.0,176484746.05952087
2023-04-01,Integrated Stovetops,8,1141703572.0,146110800.40410632,False,1141703572.0,146110800.40410632
2023-05-01,Integrated Stovetops,8,1515905437.0,140824834.67247072,False,1515905437.0,140824834.67247072
2023-06-01,Integrated Stovetops,8,1287197347.0,112142540.342373,False,1287197347.0,112142540.342373
2023-07-01,Integrated Stovetops,8,1324753773.0,153081719.47792608,False,1324753773.0,153081719.47792608
2023-08-01,Integrated Stovetops,8,1562173555.0,141727038.2193043,False,1562173555.0,141727038.2193043
2023-09-01,Integrated Stovetops,8,1235791681.0,114720710.31114872,False,1235791681.0,114720710.31114872
2023-10-01,Integrated Stovetops,8,1702241024.0,137440142.9120586,False,1702241024.0,137440142.9120586
2023-11-01,Integrated Stovetops,8,1346807155.0,156938010.79227588,False,1346807155.0,156938010.79227588
2023-12-01,Integrated Stovetops,8,1730421712.0,194747124.5340889,False,1730421712.0,194747124.5340889
2024-01-01,Integrated Stovetops,8,,,True,1434622920.0,153861741.0028532
2024-02-01,Integrated Stovetops,8,,,True,1564437154.0,147253554.35700673
2024-03-01,Integrated Stovetops,8,,,True,1269453118.0,125285950.16157565
2024-04-01,Integrated Stovetops,8,,,True,1548041282.0,193537567.3474357
2024-05-01,Integrated Stovetops,8,,,True,1005950823.0,101964569.61140452
2024-06-01,Integrated Stovetops,8,,,True,1252077813.0,122269427.19623332
2024-07-01,Integrated Stovetops,8,,,True,1761834413.0,222070013.86064696
2024-08-01,Integrated Stovetops,8,,,True,1271839477.0,141291333.96557587
2024-09-01,Integrated Stovetops,8,,,True,1602226283.0,177993410.01207772
2024-10-01,Integrated Stovetops,8,,,True,1658029810.0,159890195.2453258
2024-11-01,Integrated Stovetops,8,,,True,1872352587.0,177811349.28840056
2024-12-01,Integrated Stovetops,8,,,True,1622369785.0,172394794.45404726
2019-01-01,Cooking Appliances,9,1588521571.0,140321866.46129367,False,1588521571.0,140321866.46129367
2019-02-01,Cooking Appliances,9,1808240768.0,161054837.6323133,False,1808240768.0,161054837.6323133
2019-03-01,Cooking Appliances,9,1040060844.0,91095177.8712136,False,1040060844.0,91095177.8712136
2019-04-01,Cooking Appliances,9,1040735639.0,104449450.67478296,False,1040735639.0,104449450.67478296
2019-05-01,Cooking Appliances,9,1262204720.0,113197130.2051333,False,1262204720.0,113197130.2051333
2019-06-01,Cooking Appliances,9,1145918840.0,81096814.35253733,False,1145918840.0,81096814.35253733
2019-07-01,Cooking Appliances,9,1913832625.0,137805311.34286663,False,1913832625.0,137805311.34286663
2019-08-01,Cooking Appliances,9,1158993605.0,106855466.98316269,False,1158993605.0,106855466.98316269
2019-09-01,Cooking Appliances,9,1324770416.0,145268673.77069023,False,1324770416.0,145268673.77069023
2019-10-01,Cooking Appliances,9,1485607218.0,145620748.24078572,False,1485607218.0,145620748.24078572
2019-11-01,Cooking Appliances,9,1236375155.0,100762033.58783266,False,1236375155.0,100762033.58783266
2019-12-01,Cooking Appliances,9,1043536049.0,84592441.58872396,False,1043536049.0,84592441.58872396
2020-01-01,Cooking Appliances,9,1742708742.0,171432449.42053178,False,1742708742.0,171432449.42053178
2020-02-01,Cooking Appliances,9,1874279833.0,159346950.8566473,False,1874279833.0,159346950.8566473
2020-03-01,Cooking Appliances,9,1984981127.0,161116382.1231281,False,1984981127.0,161116382.1231281
2020-04-01,Cooking Appliances,9,1703973868.0,176049701.22003585,False,1703973868.0,176049701.22003585
2020-05-01,Cooking Appliances,9,1457022874.0,152257500.17852473,False,1457022874.0,152257500.17852473
2020-06-01,Cooking Appliances,9,1009477513.0,81156498.4639108,False,1009477513.0,81156498.4639108
2020-07-01,Cooking Appliances,9,1555309427.0,116026087.74327224,False,1555309427.0,116026087.74327224
2020-08-01,Cooking Appliances,9,1527773603.0,145480391.02659985,False,1527773603.0,145480391.02659985
2020-09-01,Cooking Appliances,9,1516363310.0,114068103.4115452,False,1516363310.0,114068103.4115452
2020-10-01,Cooking Appliances,9,1897222075.0,207279864.58469287,False,1897222075.0,207279864.58469287
2020-11-01,Cooking Appliances,9,1846339251.0,170865353.34835714,False,1846339251.0,170865353.34835714
2020-12-01,Cooking Appliances,9,1985732279.0,155671995.03886047,False,1985732279.0,155671995.03886047
2021-01-01,Cooking Appliances,9,1550686269.0,136906117.43842962,False,1550686269.0,136906117.43842962
2021-02-01,Cooking Appliances,9,1612319181.0,173470529.8743211,False,1612319181.0,173470529.8743211
2021-03-01,Cooking Appliances,9,1759148678.0,184421083.4711016,False,1759148678.0,184421083.4711016
2021-04-01,Cooking Appliances,9,1597704506.0,170818603.22349864,False,1597704506.0,170818603.22349864
2021-05-01,Cooking Appliances,9,1434626924.0,103310548.72563508,False,1434626924.0,103310548.72563508
2021-06-01,Cooking Appliances,9,1180080778.0,107740060.19545236,False,1180080778.0,107740060.19545236
2021-07-01,Cooking Appliances,9,1680176642.0,128895225.17903309,False,1680176642.0,128895225.17903309
2021-08-01,Cooking Appliances,9,1744681716.0,169829164.95383564,False,1744681716.0,169829164.95383564
2021-09-01,Cooking Appliances,9,1709183736.0,162604884.02295017,False,1709183736.0,162604884.02295017
2021-10-01,Cooking Appliances,9,1032876618.0,107425971.58486496,False,1032876618.0,107425971.58486496
2021-11-01,Cooking Appliances,9,1136254125.0,102456911.65132733,False,1136254125.0,102456911.65132733
2021-12-01,Cooking Appliances,9,1571330051.0,120283963.08278032,False,1571330051.0,120283963.08278032
2022-01-01,Cooking Appliances,9,1399741400.0,102703781.28083144,False,1399741400.0,102703781.28083144
2022-02-01,Cooking Appliances,9,1553617435.0,142019664.131031,False,1553617435.0,142019664.131031
2022-03-01,Cooking Appliances,9,1259186833.0,125583474.1591102,False,1259186833.0,125583474.1591102
2022-04-01,Cooking Appliances,9,1413756888.0,103639710.7330491,False,1413756888.0,103639710.7330491
2022-05-01,Cooking Appliances,9,1598482900.0,129247639.01143175,False,1598482900.0,129247639.01143175
2022-06-01,Cooking Appliances,9,1945655192.0,211819408.2974825,False,1945655192.0,211819408.2974825
2022-07-01,Cooking Appliances,9,1386301611.0,136751922.33776963,False,1386301611.0,136751922.33776963
2022-08-01,Cooking Appliances,9,1130223786.0,97860360.5034019,False,1130223786.0,97860360.5034019
2022-09-01,Cooking Appliances,9,1534973858.0,166068221.26888072,False,1534973858.0,166068221.26888072
2022-10-01,Cooking Appliances,9,1544423737.0,164478931.64480567,False,1544423737.0,164478931.64480567
2022-11-01,Cooking Appliances,9,1259373174.0,123117120.62435503,False,1259373174.0,123117120.62435503
2022-12-01,Cooking Appliances,9,1605278080.0,140470694.2127637,False,1605278080.0,140470694.2127637
2023-01-01,Cooking Appliances,9,1925504287.0,148767985.49727112,False,1925504287.0,148767985.49727112
2023-02-01,Cooking Appliances,9,1276177196.0,135757970.39914423,False,1276177196.0,135757970.39914423
2023-03-01,Cooking Appliances,9,1938062751.0,195985031.462028,False,1938062751.0,195985031.462028
2023-04-01,Cooking Appliances,9,1003731562.0,74229808.38357149,False,1003731562.0,74229808.38357149
2023-05-01,Cooking Appliances,9,1098077394.0,84135089.84028946,False,1098077394.0,84135089.84028946
2023-06-01,Cooking Appliances,9,1429547082.0,143048188.68264216,False,1429547082.0,143048188.68264216
2023-07-01,Cooking Appliances,9,1387531979.0,143412805.936199,False,1387531979.0,143412805.936199
2023-08-01,Cooking Appliances,9,1525912774.0,141802202.8490478,False,1525912774.0,141802202.8490478
2023-09-01,Cooking Appliances,9,1971847672.0,177830470.57439908,False,1971847672.0,177830470.57439908
2023-10-01,Cooking Appliances,9,1086432897.0,76963344.41972584,False,1086432897.0,76963344.41972584
2023-11-01,Cooking Appliances,9,1275272791.0,113742891.76688483,False,1275272791.0,113742891.76688483
2023-12-01,Cooking Appliances,9,1247730931.0,120750748.86032069,False,1247730931.0,120750748.86032069
2024-01-01,Cooking Appliances,9,,,True,1241026465.0,107669901.65861124
2024-02-01,Cooking Appliances,9,,,True,1645959547.0,144587034.79013383
2024-03-01,Cooking Appliances,9,,,True,1045534159.0,114762813.50497767
2024-04-01,Cooking Appliances,9,,,True,1359410072.0,133477755.91211608
2024-05-01,Cooking Appliances,9,,,True,1907205121.0,166483108.32010517
2024-06-01,Cooking Appliances,9,,,True,1132451784.0,115024261.29614714
2024-07-01,Cooking Appliances,9,,,True,1232510082.0,113345640.76501684
2024-08-01,Cooking Appliances,9,,,True,1001943749.0,102981812.74697492
2024-09-01,Cooking Appliances,9,,,True,1702413306.0,140349728.03502285
2024-10-01,Cooking Appliances,9,,,True,1959920473.0,173196898.14929768
2024-11-01,Cooking Appliances,9,,,True,1934536313.0,148376977.53678474
2024-12-01,Cooking Appliances,9,,,True,1857095743.0,159665762.62291637
2019-01-01,Baking Ovens,10,1316446639.0,156476074.87353122,False,1316446639.0,156476074.87353122
2019-02-01,Baking Ovens,10,1334878370.0,133994602.21393327,False,1334878370.0,133994602.21393327
2019-03-01,Baking Ovens,10,1605433536.0,168293753.0308594,False,1605433536.0,168293753.0308594
2019-04-01,Baking Ovens,10,1246740344.0,136753833.03459033,False,1246740344.0,136753833.03459033
2019-05-01,Baking Ovens,10,1433012288.0,146224559.35357264,False,1433012288.0,146224559.35357264
2019-06-01,Baking Ovens,10,1353720769.0,133647081.63530144,False,1353720769.0,133647081.63530144
2019-07-01,Baking Ovens,10,1170244790.0,127641474.03883769,False,1170244790.0,127641474.03883769
2019-08-01,Baking Ovens,10,1647141620.0,166027523.04374874,False,1647141620.0,166027523.04374874
2019-09-01,Baking Ovens,10,1612832885.0,164595819.7936711,False,1612832885.0,164595819.7936711
2019-10-01,Baking Ovens,10,1421906061.0,156996623.09694073,False,1421906061.0,156996623.09694073
2019-11-01,Baking Ovens,10,1719715446.0,188455373.2387267,False,1719715446.0,188455373.2387267
2019-12-01,Baking Ovens,10,1365115475.0,121526356.8175508,False,1365115475.0,121526356.8175508
2020-01-01,Baking Ovens,10,1988164601.0,211093696.10839212,False,1988164601.0,211093696.10839212
2020-02-01,Baking Ovens,10,1247641860.0,123789878.56309351,False,1247641860.0,123789878.56309351
2020-03-01,Baking Ovens,10,1060112289.0,88250601.48701961,False,1060112289.0,88250601.48701961
2020-04-01,Baking Ovens,10,1275779698.0,145951784.84212512,False,1275779698.0,145951784.84212512
2020-05-01,Baking Ovens,10,1086303057.0,88845567.16897818,False,1086303057.0,88845567.16897818
2020-06-01,Baking Ovens,10,1105076922.0,91822717.5583783,False,1105076922.0,91822717.5583783
2020-07-01,Baking Ovens,10,1635534141.0,188801540.849316,False,1635534141.0,188801540.849316
2020-08-01,Baking Ovens,10,1628393024.0,138341495.78067172,False,1628393024.0,138341495.78067172
2020-09-01,Baking Ovens,10,1011296577.0,91048825.47176874,False,1011296577.0,91048825.47176874
2020-10-01,Baking Ovens,10,1495257894.0,171238886.81763795,False,1495257894.0,171238886.81763795
2020-11-01,Baking Ovens,10,1711618611.0,173081241.0135685,False,1711618611.0,173081241.0135685
2020-12-01,Baking Ovens,10,1372300523.0,117357591.34768352,False,1372300523.0,117357591.34768352
2021-01-01,Baking Ovens,10,1494354869.0,139934583.3999585,False,1494354869.0,139934583.3999585
2021-02-01,Baking Ovens,10,1626255893.0,165961744.1968869,False,1626255893.0,165961744.1968869
2021-03-01,Baking Ovens,10,1603042437.0,188211307.9351864,False,1603042437.0,188211307.9351864
2021-04-01,Baking Ovens,10,1582543630.0,150134030.7006013,False,1582543630.0,150134030.7006013
2021-05-01,Baking Ovens,10,1648636957.0,166805688.27301124,False,1648636957.0,166805688.27301124
2021-06-01,Baking Ovens,10,1376455276.0,144033664.72420132,False,1376455276.0,144033664.72420132
2021-07-01,Baking Ovens,10,1240053608.0,146355414.23191136,False,1240053608.0,146355414.23191136
2021-08-01,Baking Ovens,10,1318821320.0,127482924.194141,False,1318821320.0,127482924.194141
2021-09-01,Baking Ovens,10,1758299749.0,162652302.43365994,False,1758299749.0,162652302.43365994
2021-10-01,Baking Ovens,10,1076125645.0,119885520.6760674,False,1076125645.0,119885520.6760674
2021-11-01,Baking Ovens,10,1589345008.0,133430523.1310205,False,1589345008.0,133430523.1310205
2021-12-01,Baking Ovens,10,1210499415.0,133479370.73170789,False,1210499415.0,133479370.73170789
2022-01-01,Baking Ovens,10,1632391490.0,140331884.0140178,False,1632391490.0,140331884.0140178
2022-02-01,Baking Ovens,10,1787517517.0,178937379.6890625,False,1787517517.0,178937379.6890625
2022-03-01,Baking Ovens,10,1275740190.0,148187275.61435044,False,1275740190.0,148187275.61435044
2022-04-01,Baking Ovens,10,1571452691.0,150535289.80038145,False,1571452691.0,150535289.80038145
2022-05-01,Baking Ovens,10,1085859790.0,109051677.24574728,False,1085859790.0,109051677.24574728
2022-06-01,Baking Ovens,10,1006565233.0,119853471.6681137,False,1006565233.0,119853471.6681137
2022-07-01,Baking Ovens,10,1463020931.0,157175288.18205234,False,1463020931.0,157175288.18205234
2022-08-01,Baking Ovens,10,1346730628.0,124758202.08738506,False,1346730628.0,124758202.08738506
2022-09-01,Baking Ovens,10,1700056794.0,189655903.7651416,False,1700056794.0,189655903.7651416
2022-10-01,Baking Ovens,10,1455126539.0,157849049.4125451,False,1455126539.0,157849049.4125451
2022-11-01,Baking Ovens,10,1524344827.0,157097401.46776325,False,1524344827.0,157097401.46776325
2022-12-01,Baking Ovens,10,1073745675.0,115908858.57662748,False,1073745675.0,115908858.57662748
2023-01-01,Baking Ovens,10,1562595561.0,128546915.01882768,False,1562595561.0,128546915.01882768
2023-02-01,Baking Ovens,10,1318927679.0,110146000.4457667,False,1318927679.0,110146000.4457667
2023-03-01,Baking Ovens,10,1173221967.0,129699542.19954376,False,1173221967.0,129699542.19954376
2023-04-01,Baking Ovens,10,1988891820.0,169217789.68721634,False,1988891820.0,169217789.68721634
2023-05-01,Baking Ovens,10,1415717926.0,166795442.40881822,False,1415717926.0,166795442.40881822
2023-06-01,Baking Ovens,10,1584867495.0,187922566.96682107,False,1584867495.0,187922566.96682107
2023-07-01,Baking Ovens,10,1584201159.0,136790612.1439519,False,1584201159.0,136790612.1439519
2023-08-01,Baking Ovens,10,1766164202.0,189704976.8319085,False,1766164202.0,189704976.8319085
2023-09-01,Baking Ovens,10,1316110097.0,115830738.9709494,False,1316110097.0,115830738.9709494
2023-10-01,Baking Ovens,10,1533614226.0,124164733.49049868,False,1533614226.0,124164733.49049868
2023-11-01,Baking Ovens,10,1927553564.0,203145467.8517004,False,1927553564.0,203145467.8517004
2023-12-01,Baking Ovens,10,1028529966.0,83518760.81120688,False,1028529966.0,83518760.81120688
2024-01-01,Baking Ovens,10,,,True,1764963005.0,149807107.13252777
2024-02-01,Baking Ovens,10,,,True,1237101836.0,119895182.53104568
2024-03-01,Baking Ovens,10,,,True,1666208733.0,169015922.0761995
2024-04-01,Baking Ovens,10,,,True,1768489991.0,170113481.87996313
2024-05-01,Baking Ovens,10,,,True,1053033447.0,123091819.26574124
2024-06-01,Baking Ovens,10,,,True,1113856780.0,121054361.03058976
2024-07-01,Baking Ovens,10,,,True,1279178461.0,120318875.56747945
2024-08-01,Baking Ovens,10,,,True,1000825868.0,80778314.09486508
2024-09-01,Baking Ovens,10,,,True,1932777852.0,190657797.7778365
2024-10-01,Baking Ovens,10,,,True,1851300643.0,208517337.2106408
2024-11-01,Baking Ovens,10,,,True,1037699545.0,122673559.43163808
2024-12-01,Baking Ovens,10,,,True,1186158671.0,95814713.0406476
2019-01-01,Climate Control Units,11,1000000000.0,127434565.11701126,False,1000000000.0,127434565.11701126
2019-02-01,Climate Control Units,11,1000000000.0,179483075.38685286,False,1000000000.0,179483075.38685286
2019-03-01,Climate Control Units,11,1000000000.0,126474859.29996984,False,1000000000.0,126474859.29996984
2019-04-01,Climate Control Units,11,1000000000.0,132805305.6003152,False,1000000000.0,132805305.6003152
2019-05-01,Climate Control Units,11,1000000000.0,133828281.35557926,False,1000000000.0,133828281.35557926
2019-06-01,Climate Control Units,11,1000000000.0,147127054.68933007,False,1000000000.0,147127054.68933007
2019-07-01,Climate Control Units,11,1000000000.0,172187065.57051373,False,1000000000.0,172187065.57051373
2019-08-01,Climate Control Units,11,1000000000.0,178793255.49092263,False,1000000000.0,178793255.49092263
2019-09-01,Climate Control Units,11,1000000000.0,133683996.77267262,False,1000000000.0,133683996.77267262
2019-10-01,Climate Control Units,11,1000000000.0,143550107.48989618,False,1000000000.0,143550107.48989618
2019-11-01,Climate Control Units,11,1000000000.0,126397977.55692317,False,1000000000.0,126397977.55692317
2019-12-01,Climate Control Units,11,1000000000.0,172800253.46558174,False,1000000000.0,172800253.46558174
2020-01-01,Climate Control Units,11,1000000000.0,127629841.36283416,False,1000000000.0,127629841.36283416
2020-02-01,Climate Control Units,11,1000000000.0,160073805.1350457,False,1000000000.0,160073805.1350457
2020-03-01,Climate Control Units,11,1000000000.0,127607117.98578714,False,1000000000.0,127607117.98578714
2020-04-01,Climate Control Units,11,1000000000.0,178629080.80654442,False,1000000000.0,178629080.80654442
2020-05-01,Climate Control Units,11,1000000000.0,126046775.64300536,False,1000000000.0,126046775.64300536
2020-06-01,Climate Control Units,11,1000000000.0,163092851.48093194,False,1000000000.0,163092851.48093194
2020-07-01,Climate Control Units,11,1000000000.0,134993713.71640158,False,1000000000.0,134993713.71640158
2020-08-01,Climate Control Units,11,1000000000.0,166686462.54738402,False,1000000000.0,166686462.54738402
2020-09-01,Climate Control Units,11,1000000000.0,151337449.42181212,False,1000000000.0,151337449.42181212
2020-10-01,Climate Control Units,11,1000000000.0,171143924.22779405,False,1000000000.0,171143924.22779405
2020-11-01,Climate Control Units,11,1000000000.0,128265904.1491628,False,1000000000.0,128265904.1491628
2020-12-01,Climate Control Units,11,1000000000.0,167310859.73317465,False,1000000000.0,167310859.73317465
2021-01-01,Climate Control Units,11,1000000000.0,174599066.64983326,False,1000000000.0,174599066.64983326
2021-02-01,Climate Control Units,11,1000000000.0,157252622.5799455,False,1000000000.0,157252622.5799455
2021-03-01,Climate Control Units,11,1000000000.0,141985228.8634179,False,1000000000.0,141985228.8634179
2021-04-01,Climate Control Units,11,1000000000.0,142450291.95312652,False,1000000000.0,142450291.95312652
2021-05-01,Climate Control Units,11,1000000000.0,169749521.00743034,False,1000000000.0,169749521.00743034
2021-06-01,Climate Control Units,11,1000000000.0,175532478.06237403,False,1000000000.0,175532478.06237403
2021-07-01,Climate Control Units,11,1000000000.0,128078820.1673502,False,1000000000.0,128078820.1673502
2021-08-01,Climate Control Units,11,1000000000.0,156019572.13824305,False,1000000000.0,156019572.13824305
2021-09-01,Climate Control Units,11,1000000000.0,164390734.4643953,False,1000000000.0,164390734.4643953
2021-10-01,Climate Control Units,11,1000000000.0,140155163.2960538,False,1000000000.0,140155163.2960538
2021-11-01,Climate Control Units,11,1000000000.0,136347681.346693,False,1000000000.0,136347681.346693
2021-12-01,Climate Control Units,11,1000000000.0,177731498.30540386,False,1000000000.0,177731498.30540386
2022-01-01,Climate Control Units,11,1000000000.0,135021426.45481542,False,1000000000.0,135021426.45481542
2022-02-01,Climate Control Units,11,1000000000.0,177667737.2410237,False,1000000000.0,177667737.2410237
2022-03-01,Climate Control Units,11,1000000000.0,152825555.36415914,False,1000000000.0,152825555.36415914
2022-04-01,Climate Control Units,11,1000000000.0,172205732.77473634,False,1000000000.0,172205732.77473634
2022-05-01,Climate Control Units,11,1000000000.0,150831484.94887483,False,1000000000.0,150831484.94887483
2022-06-01,Climate Control Units,11,1000000000.0,129096512.64969352,False,1000000000.0,129096512.64969352
2022-07-01,Climate Control Units,11,1000000000.0,162550625.05931598,False,1000000000.0,162550625.05931598
2022-08-01,Climate Control Units,11,1000000000.0,159936356.66693053,False,1000000000.0,159936356.66693053
2022-09-01,Climate Control Units,11,1000000000.0,134323439.6882919,False,1000000000.0,134323439.6882919
2022-10-01,Climate Control Units,11,1000000000.0,123711671.97304349,False,1000000000.0,123711671.97304349
2022-11-01,Climate Control Units,11,1000000000.0,167866835.59348002,False,1000000000.0,167866835.59348002
2022-12-01,Climate Control Units,11,1000000000.0,158482608.7515481,False,1000000000.0,158482608.7515481
2023-01-01,Climate Control Units,11,1000000000.0,156905591.59463465,False,1000000000.0,156905591.59463465
2023-02-01,Climate Control Units,11,1000000000.0,122339504.15345582,False,1000000000.0,122339504.15345582
2023-03-01,Climate Control Units,11,1000000000.0,137632566.37864545,False,1000000000.0,137632566.37864545
2023-04-01,Climate Control Units,11,1000000000.0,159210687.4129116,False,1000000000.0,159210687.4129116
2023-05-01,Climate Control Units,11,1000000000.0,136262073.15625912,False,1000000000.0,136262073.15625912
2023-06-01,Climate Control Units,11,1000000000.0,150252004.33292478,False,1000000000.0,150252004.33292478
2023-07-01,Climate Control Units,11,1000000000.0,123976785.05323444,False,1000000000.0,123976785.05323444
2023-08-01,Climate Control Units,11,1000000000.0,120302498.85591663,False,1000000000.0,120302498.85591663
2023-09-01,Climate Control Units,11,1000000000.0,130599372.91236772,False,1000000000.0,130599372.91236772
2023-10-01,Climate Control Units,11,1000000000.0,153824620.96738383,False,1000000000.0,153824620.96738383
2023-11-01,Climate Control Units,11,1000000000.0,178718443.9985279,False,1000000000.0,178718443.9985279
2023-12-01,Climate Control Units,11,1000000000.0,161995920.83020058,False,1000000000.0,161995920.83020058
2024-01-01,Climate Control Units,11,,,True,1000000000.0,169925738.15613082
2024-02-01,Climate Control Units,11,,,True,1000000000.0,131415782.88669778
2024-03-01,Climate Control Units,11,,,True,1000000000.0,136300760.8620518
2024-04-01,Climate Control Units,11,,,True,1000000000.0,151842311.0121999
2024-05-01,Climate Control Units,11,,,True,1000000000.0,153961196.72992086
2024-06-01,Climate Control Units,11,,,True,1000000000.0,124206639.66047406
2024-07-01,Climate Control Units,11,,,True,1000000000.0,127177916.50438088
2024-08-01,Climate Control Units,11,,,True,1000000000.0,164864955.11266628
2024-09-01,Climate Control Units,11,,,True,1000000000.0,130292925.71193796
2024-10-01,Climate Control Units,11,,,True,1000000000.0,154499289.12414724
2024-11-01,Climate Control Units,11,,,True,1000000000.0,143478136.75230736
2024-12-01,Climate Control Units,11,,,True,1000000000.0,138974724.97812185
2019-01-01,Digital Tablets,13,2036110758.0,293981389.28106904,False,2036110758.0,293981389.28106904
2019-02-01,Digital Tablets,13,2772979276.0,313537798.0213267,False,2772979276.0,313537798.0213267
2019-03-01,Digital Tablets,13,3660976877.0,566111731.0982784,False,3660976877.0,566111731.0982784
2019-04-01,Digital Tablets,13,2792075945.0,403860175.0719818,False,2792075945.0,403860175.0719818
2019-05-01,Digital Tablets,13,3064951970.0,394855227.9050736,False,3064951970.0,394855227.9050736
2019-06-01,Digital Tablets,13,2267020696.0,287936658.8586225,False,2267020696.0,287936658.8586225
2019-07-01,Digital Tablets,13,2151557167.0,263523468.07765344,False,2151557167.0,263523468.07765344
2019-08-01,Digital Tablets,13,2209816921.0,317194861.19930685,False,2209816921.0,317194861.19930685
2019-09-01,Digital Tablets,13,2846034197.0,345762747.43804896,False,2846034197.0,345762747.43804896
2019-10-01,Digital Tablets,13,2982565645.0,333707387.0044712,False,2982565645.0,333707387.0044712
2019-11-01,Digital Tablets,13,2644078215.0,373013489.6163774,False,2644078215.0,373013489.6163774
2019-12-01,Digital Tablets,13,2998988020.0,343041715.89821804,False,2998988020.0,343041715.89821804
2020-01-01,Digital Tablets,13,3269554002.0,500860205.9711786,False,3269554002.0,500860205.9711786
2020-02-01,Digital Tablets,13,2452858856.0,356761592.5580417,False,2452858856.0,356761592.5580417
2020-03-01,Digital Tablets,13,3259656345.0,467418790.3086415,False,3259656345.0,467418790.3086415
2020-04-01,Digital Tablets,13,2465432651.0,283085362.9247536,False,2465432651.0,283085362.9247536
2020-05-01,Digital Tablets,13,2846763242.0,376133515.2747513,False,2846763242.0,376133515.2747513
2020-06-01,Digital Tablets,13,2102851255.0,262356422.3275155,False,2102851255.0,262356422.3275155
2020-07-01,Digital Tablets,13,2169915378.0,260623293.2824144,False,2169915378.0,260623293.2824144
2020-08-01,Digital Tablets,13,2352733929.0,315478513.3402905,False,2352733929.0,315478513.3402905
2020-09-01,Digital Tablets,13,3458051027.0,524541425.1515515,False,3458051027.0,524541425.1515515
2020-10-01,Digital Tablets,13,3929354755.0,621069236.637938,False,3929354755.0,621069236.637938
2020-11-01,Digital Tablets,13,3431778747.0,497672526.11131,False,3431778747.0,497672526.11131
2020-12-01,Digital Tablets,13,2077119774.0,272228965.7511946,False,2077119774.0,272228965.7511946
